Country,SiteID,SiteName,StudyNumber,Measure_Year,Measure_Month,Measure_DOY,Lat_Original,Long_Original,Latitude,Longitude,RS_Paper,RS_Norm,Tsoil(C),SoilMoisture(%),Meas_Method,IGBP_FromPaper,Ecosystem_type,Leaf_habit,DOY_Frequency,Tm,Comments
India,IN-KUR,Kurukshetra,267,1976,7,185,29.58,76.51,29.75,76.75,243.511,1.59,,,Soda lime,GRA,Grassland,Deciduous,10,30.3,Stand I a
India,IN-KUR,Kurukshetra,267,1976,7,192,29.58,76.51,29.75,76.75,144.262,0.942,,,Soda lime,GRA,Grassland,Deciduous,10,30.3,Stand I a
India,IN-KUR,Kurukshetra,267,1976,7,195,29.58,76.51,29.75,76.75,279.143,1.823,,,Soda lime,GRA,Grassland,Deciduous,10,30.3,Stand I a
India,IN-KUR,Kurukshetra,267,1976,7,195,29.58,76.51,29.75,76.75,208.96,1.364,29.68,,Soda lime,GRA,Grassland,Deciduous,10,30.3,Stand II a
India,IN-KUR,Kurukshetra,267,1976,7,195,29.58,76.51,29.75,76.75,226.35,1.478,,,Soda lime,GRA,Grassland,Deciduous,10,30.3,Stand III a
India,IN-KUR,Kurukshetra,267,1976,7,201,29.58,76.51,29.75,76.75,55.56,0.362,,,Soda lime,GRA,Grassland,Deciduous,10,30.3,Stand III a
India,IN-KUR,Kurukshetra,267,1976,7,201,29.58,76.51,29.75,76.75,172.135,1.124,,,Soda lime,GRA,Grassland,Deciduous,10,30.3,Stand I a
India,IN-KUR,Kurukshetra,267,1976,7,211,29.58,76.51,29.75,76.75,85.728,0.559,,,Soda lime,GRA,Grassland,Deciduous,10,30.3,Stand I a
India,IN-KUR,Kurukshetra,267,1976,7,212,29.58,76.51,29.75,76.75,172.505,1.126,28,,Soda lime,GRA,Grassland,Deciduous,10,30.3,Stand II a
Spain,ES-PRM,Prades Montseny,986,1991,7,190,41.22,0.92,41.25,0.75,0.362,0.375,,,IRGA,DBF,Forest,Deciduous,9,23.1,Prades
Spain,ES-PRM,Prades Montseny,986,1991,7,190,41.22,0.92,41.25,0.75,0.911,0.944,,,IRGA,DBF,Forest,Deciduous,9,23.1,Montseny
Spain,ES-PRM,Prades Montseny,986,1991,7,190,41.22,0.92,41.25,0.75,0.996,1.032,,,IRGA,DBF,Forest,Deciduous,9,23.1,Prades
Spain,ES-PRM,Prades Montseny,986,1991,7,197,41.22,0.92,41.25,0.75,0.72,0.746,,,IRGA,DBF,Forest,Deciduous,9,23.1,Prades
Spain,ES-PRM,Prades Montseny,986,1991,7,197,41.22,0.92,41.25,0.75,0.669,0.693,,,IRGA,DBF,Forest,Deciduous,9,23.1,Montseny
Spain,ES-PRM,Prades Montseny,986,1991,7,197,41.22,0.92,41.25,0.75,0.509,0.527,,,IRGA,DBF,Forest,Deciduous,9,23.1,Prades
Spain,ES-PRM,Prades Montseny,986,1991,7,205,41.22,0.92,41.25,0.75,0.228,0.236,,,IRGA,DBF,Forest,Deciduous,9,23.1,Prades
Spain,ES-PRM,Prades Montseny,986,1991,7,205,41.22,0.92,41.25,0.75,0.628,0.651,,,IRGA,DBF,Forest,Deciduous,9,23.1,Montseny
Spain,ES-PRM,Prades Montseny,986,1991,7,205,41.22,0.92,41.25,0.75,0.589,0.61,,,IRGA,DBF,Forest,Deciduous,9,23.1,Prades
Spain,ES-PRM,Prades Montseny,986,1992,3,69,41.22,0.92,41.25,0.75,1.17,1.213,,,IRGA,DBF,Forest,Deciduous,9,9.3,Prades
Spain,ES-PRM,Prades Montseny,986,1992,3,69,41.22,0.92,41.25,0.75,0.055,0.057,,,IRGA,DBF,Forest,Deciduous,9,9.3,Montseny
Spain,ES-PRM,Prades Montseny,986,1992,3,69,41.22,0.92,41.25,0.75,0.393,0.407,,,IRGA,DBF,Forest,Deciduous,9,9.3,Prades
Spain,ES-PRM,Prades Montseny,986,1992,3,75,41.22,0.92,41.25,0.75,0.188,0.194,,,IRGA,DBF,Forest,Deciduous,9,9.3,Prades
Spain,ES-PRM,Prades Montseny,986,1992,3,75,41.22,0.92,41.25,0.75,0.369,0.382,,,IRGA,DBF,Forest,Deciduous,9,9.3,Montseny
Spain,ES-PRM,Prades Montseny,986,1992,3,75,41.22,0.92,41.25,0.75,0.959,0.994,,,IRGA,DBF,Forest,Deciduous,9,9.3,Prades
Spain,ES-PRM,Prades Montseny,986,1992,3,90,41.22,0.92,41.25,0.75,0.245,0.254,,,IRGA,DBF,Forest,Deciduous,9,9.3,Prades
Spain,ES-PRM,Prades Montseny,986,1992,3,90,41.22,0.92,41.25,0.75,0.183,0.189,,,IRGA,DBF,Forest,Deciduous,9,9.3,Montseny
Spain,ES-PRM,Prades Montseny,986,1992,3,90,41.22,0.92,41.25,0.75,0.264,0.273,,,IRGA,DBF,Forest,Deciduous,9,9.3,Prades
Canada,CA-BSO,BOREAS SSA-OBS,1216,1994,7,186,53.92,-105.08,53.75,-105.25,424,1.025,10.7,27.5,Alkali absorption,ENF,Forest,Evergreen,12,17,Plot A
Canada,CA-BSO,BOREAS SSA-OBS,1216,1994,7,186,53.92,-105.08,53.75,-105.25,413,0.998,10.5,26.9,Alkali absorption,ENF,Forest,Evergreen,12,17,Plot B
Canada,CA-BSO,BOREAS SSA-OBS,1216,1994,7,189,53.92,-105.08,53.75,-105.25,489,1.182,10,22.7,Alkali absorption,ENF,Forest,Evergreen,12,17,Plot B
Canada,CA-BSO,BOREAS SSA-OBS,1216,1994,7,189,53.92,-105.08,53.75,-105.25,489,1.182,10.7,15.7,Alkali absorption,ENF,Forest,Evergreen,12,17,Plot A
Canada,CA-BSO,BOREAS SSA-OBS,1216,1994,7,196,53.92,-105.08,53.75,-105.25,489,1.182,11.4,13.4,Alkali absorption,ENF,Forest,Evergreen,12,17,Plot A
Canada,CA-BSO,BOREAS SSA-OBS,1216,1994,7,196,53.92,-105.08,53.75,-105.25,344,0.831,10.3,21.5,Alkali absorption,ENF,Forest,Evergreen,12,17,Plot B
Canada,CA-BSO,BOREAS SSA-OBS,1216,1994,7,198,53.92,-105.08,53.75,-105.25,361,0.873,11.2,32.8,Alkali absorption,ENF,Forest,Evergreen,12,17,Plot B
Canada,CA-BSO,BOREAS SSA-OBS,1216,1994,7,198,53.92,-105.08,53.75,-105.25,526,1.272,12.2,26.6,Alkali absorption,ENF,Forest,Evergreen,12,17,Plot A
Canada,CA-BSO,BOREAS SSA-OBS,1216,1994,7,206,53.92,-105.08,53.75,-105.25,459,1.11,9.8,16.5,Alkali absorption,ENF,Forest,Evergreen,12,17,Plot A
Canada,CA-BSO,BOREAS SSA-OBS,1216,1994,7,206,53.92,-105.08,53.75,-105.25,310,0.749,9.1,20.7,Alkali absorption,ENF,Forest,Evergreen,12,17,Plot B
Canada,CA-BSO,BOREAS SSA-OBS,1216,1994,7,208,53.92,-105.08,53.75,-105.25,362,0.875,10.8,12.9,Alkali absorption,ENF,Forest,Evergreen,12,17,Plot B
Canada,CA-BSO,BOREAS SSA-OBS,1216,1994,7,208,53.92,-105.08,53.75,-105.25,524,1.267,11.8,11.5,Alkali absorption,ENF,Forest,Evergreen,12,17,Plot A
Germany,DE-SLA,SLV Ahrweiler,1269,1997,1,15,50.75,7.1,50.75,7.25,0.214,0.504,,,IRGA,DBF,Forest,Deciduous,11,-1.7,
Germany,DE-SLA,SLV Ahrweiler,1269,1997,1,15,50.75,7.1,50.75,7.25,0.214,0.504,,,IRGA,DBF,Forest,Deciduous,11,-1.7,
Germany,DE-SLA,SLV Ahrweiler,1269,1997,1,15,50.75,7.1,50.75,7.25,0.214,0.504,,,IRGA,DBF,Forest,Deciduous,11,-1.7,
Germany,DE-SLA,SLV Ahrweiler,1269,1997,1,15,50.75,7.1,50.75,7.25,0.214,0.504,,,IRGA,DBF,Forest,Deciduous,11,-1.7,
Germany,DE-SLA,SLV Ahrweiler,1269,1997,1,15,50.75,7.1,50.75,7.25,0.214,0.504,,,IRGA,DBF,Forest,Deciduous,11,-1.7,
Germany,DE-SLA,SLV Ahrweiler,1269,1997,1,15,50.75,7.1,50.75,7.25,0.214,0.504,,,IRGA,DBF,Forest,Deciduous,11,-1.7,
Germany,DE-SLA,SLV Ahrweiler,1269,1997,1,15,50.75,7.1,50.75,7.25,0.214,0.504,,,IRGA,DBF,Forest,Deciduous,11,-1.7,
Germany,DE-SLA,SLV Ahrweiler,1269,1997,1,15,50.75,7.1,50.75,7.25,0.214,0.504,,,IRGA,DBF,Forest,Deciduous,11,-1.7,
Germany,DE-SLA,SLV Ahrweiler,1269,1997,1,15,50.75,7.1,50.75,7.25,0.214,0.504,,,IRGA,DBF,Forest,Deciduous,11,-1.7,
Germany,DE-SLA,SLV Ahrweiler,1269,1997,1,15,50.75,7.1,50.75,7.25,0.214,0.504,,,IRGA,DBF,Forest,Deciduous,11,-1.7,
Germany,DE-SLA,SLV Ahrweiler,1269,1997,1,15,50.75,7.1,50.75,7.25,0.214,0.504,,,IRGA,DBF,Forest,Deciduous,11,-1.7,
USA,US-HFP,Harvard Forest-Prospect Hill-NW20,1292,1995,7,186,42.53,-72.18,42.75,-72.25,4.827,4.827,15.885,13.333,IRGA,DBF,Forest,Deciduous,10,20.6,Well Drained
USA,US-HFP,Harvard Forest-Prospect Hill-NW20,1292,1995,7,187,42.53,-72.18,42.75,-72.25,4.135,4.135,15.687,57.332,IRGA,WET,Forest,Deciduous,10,20.6,WET
USA,US-HFP,Harvard Forest-Prospect Hill-NW20,1292,1995,7,187,42.53,-72.18,42.75,-72.25,6.284,6.284,13.77,41.066,IRGA,DBF,Forest,Deciduous,10,20.6,Poorly drained
USA,US-HFP,Harvard Forest-Prospect Hill-NW20,1292,1995,7,192,42.53,-72.18,42.75,-72.25,4.879,4.879,15.263,18.519,IRGA,DBF,Forest,Deciduous,10,20.6,Well Drained
USA,US-HFP,Harvard Forest-Prospect Hill-NW20,1292,1995,7,194,42.53,-72.18,42.75,-72.25,6.53,6.53,15.533,35.902,IRGA,DBF,Forest,Deciduous,10,20.6,Poorly drained
USA,US-HFP,Harvard Forest-Prospect Hill-NW20,1292,1995,7,199,42.53,-72.18,42.75,-72.25,4.605,4.605,16.173,12.839,IRGA,DBF,Forest,Deciduous,10,20.6,Well Drained
USA,US-HFP,Harvard Forest-Prospect Hill-NW20,1292,1995,7,200,42.53,-72.18,42.75,-72.25,5.972,5.972,15.123,36.148,IRGA,DBF,Forest,Deciduous,10,20.6,Poorly drained
USA,US-HFP,Harvard Forest-Prospect Hill-NW20,1292,1995,7,206,42.53,-72.18,42.75,-72.25,6.97,6.97,16.434,21.639,IRGA,DBF,Forest,Deciduous,10,20.6,Poorly drained
USA,US-HFP,Harvard Forest-Prospect Hill-NW20,1292,1995,7,206,42.53,-72.18,42.75,-72.25,4.736,4.736,17.708,54.386,IRGA,WET,Forest,Deciduous,10,20.6,WET
USA,US-HFP,Harvard Forest-Prospect Hill-NW20,1292,1995,7,209,42.53,-72.18,42.75,-72.25,5.674,5.674,18.56,13.827,IRGA,DBF,Forest,Deciduous,10,20.6,Well Drained
USA,US-HFP,Harvard Forest-Prospect Hill-NW20,1292,1995,8,213,42.53,-72.18,42.75,-72.25,7.164,7.164,18.525,18.689,IRGA,DBF,Forest,Deciduous,10,19.2,Poorly drained
USA,US-HFP,Harvard Forest-Prospect Hill-NW20,1292,1995,8,222,42.53,-72.18,42.75,-72.25,5.503,5.503,17.119,16.79,IRGA,DBF,Forest,Deciduous,10,19.2,Well Drained
USA,US-HFP,Harvard Forest-Prospect Hill-NW20,1292,1995,8,224,42.53,-72.18,42.75,-72.25,6.694,6.694,18.32,15.984,IRGA,DBF,Forest,Deciduous,10,19.2,Poorly drained
USA,US-HFP,Harvard Forest-Prospect Hill-NW20,1292,1995,8,225,42.53,-72.18,42.75,-72.25,4.138,4.138,17.176,52.924,IRGA,WET,Forest,Deciduous,10,19.2,WET
USA,US-HFP,Harvard Forest-Prospect Hill-NW20,1292,1995,8,227,42.53,-72.18,42.75,-72.25,5.487,5.487,17.859,11.851,IRGA,DBF,Forest,Deciduous,10,19.2,Well Drained
USA,US-HFP,Harvard Forest-Prospect Hill-NW20,1292,1995,8,230,42.53,-72.18,42.75,-72.25,6.347,6.347,17.09,17.951,IRGA,DBF,Forest,Deciduous,10,19.2,Poorly drained
USA,US-HFP,Harvard Forest-Prospect Hill-NW20,1292,1995,8,233,42.53,-72.18,42.75,-72.25,4.74,4.74,17.787,12.541,IRGA,DBF,Forest,Deciduous,10,19.2,Poorly drained
USA,US-HFP,Harvard Forest-Prospect Hill-NW20,1292,1995,8,235,42.53,-72.18,42.75,-72.25,2.904,2.904,16.749,9.877,IRGA,DBF,Forest,Deciduous,10,19.2,Well Drained
USA,US-HFP,Harvard Forest-Prospect Hill-NW20,1292,1995,8,236,42.53,-72.18,42.75,-72.25,3.539,3.539,14.752,47.257,IRGA,WET,Forest,Deciduous,10,19.2,WET
USA,US-HFP,Harvard Forest-Prospect Hill-NW20,1292,1995,8,241,42.53,-72.18,42.75,-72.25,3.659,3.659,16.639,8.851,IRGA,DBF,Forest,Deciduous,10,19.2,Poorly drained
USA,US-HFP,Harvard Forest-Prospect Hill-NW20,1292,1995,9,244,42.53,-72.18,42.75,-72.25,2.336,2.336,14.774,10.37,IRGA,DBF,Forest,Deciduous,10,13.2,Well Drained
USA,US-HFP,Harvard Forest-Prospect Hill-NW20,1292,1995,9,248,42.53,-72.18,42.75,-72.25,2.892,2.892,15.369,7.869,IRGA,DBF,Forest,Deciduous,10,13.2,Poorly drained
USA,US-HFP,Harvard Forest-Prospect Hill-NW20,1292,1995,9,251,42.53,-72.18,42.75,-72.25,2.476,2.476,13.109,21.11,IRGA,WET,Forest,Deciduous,10,13.2,WET
USA,US-HFP,Harvard Forest-Prospect Hill-NW20,1292,1995,9,256,42.53,-72.18,42.75,-72.25,1.269,1.269,12.881,7.901,IRGA,DBF,Forest,Deciduous,10,13.2,Well Drained
USA,US-HFP,Harvard Forest-Prospect Hill-NW20,1292,1995,9,257,42.53,-72.18,42.75,-72.25,2.09,2.09,15.123,6.885,IRGA,DBF,Forest,Deciduous,10,13.2,Poorly drained
USA,US-HFP,Harvard Forest-Prospect Hill-NW20,1292,1995,9,261,42.53,-72.18,42.75,-72.25,2.276,2.276,13.498,16.049,IRGA,DBF,Forest,Deciduous,10,13.2,Well Drained
USA,US-HFP,Harvard Forest-Prospect Hill-NW20,1292,1995,9,262,42.53,-72.18,42.75,-72.25,4.154,4.154,14.057,15.738,IRGA,DBF,Forest,Deciduous,10,13.2,Poorly drained
USA,US-HFP,Harvard Forest-Prospect Hill-NW20,1292,1995,9,266,42.53,-72.18,42.75,-72.25,2.461,2.461,11.754,43.112,IRGA,WET,Forest,Deciduous,10,13.2,WET
USA,US-HFP,Harvard Forest-Prospect Hill-NW20,1292,1995,9,271,42.53,-72.18,42.75,-72.25,4.261,4.261,13.074,22.377,IRGA,DBF,Forest,Deciduous,10,13.2,Poorly drained
USA,US-HFP,Harvard Forest-Prospect Hill-NW20,1292,1995,9,271,42.53,-72.18,42.75,-72.25,2.777,2.777,12.675,21.48,IRGA,DBF,Forest,Deciduous,10,13.2,Well Drained
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,6,153,35.5,106.33,35.75,106.25,0.749,0.749,10.22,16.919,Alkali absorption,DBF,Forest,Deciduous,9,16.6,Shanyang
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,6,165,35.5,106.33,35.75,106.25,1.216,1.216,9.142,13.605,Alkali absorption,DBF,Forest,Deciduous,9,16.6,Shrub
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,6,165,35.5,106.33,35.75,106.25,1.536,1.536,12.151,14.347,Alkali absorption,DBF,Forest,Deciduous,9,16.6,Liaodongli
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,6,165,35.5,106.33,35.75,106.25,1.926,1.926,12.902,12.732,Alkali absorption,DBF,Forest,Deciduous,9,16.6,Farmland
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,6,165,35.5,106.33,35.75,106.25,1.593,1.593,13.89,13.609,Alkali absorption,DBF,Forest,Deciduous,9,16.6,Grassland
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,6,165,35.5,106.33,35.75,106.25,1.399,1.399,12.528,12.899,Alkali absorption,DBF,Forest,Deciduous,9,16.6,13 years old Pine
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,6,165,35.5,106.33,35.75,106.25,1.55,1.55,11.767,14.808,Alkali absorption,DBF,Forest,Deciduous,9,16.6,18 years old Pine
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,6,165,35.5,106.33,35.75,106.25,1.166,1.166,12.072,20.38,Alkali absorption,DBF,Forest,Deciduous,9,16.6,25 years old Pine
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,6,168,35.5,106.33,35.75,106.25,1.451,1.451,11.518,18.192,Alkali absorption,DBF,Forest,Deciduous,9,16.6,Shanyang
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,7,185,35.5,106.33,35.75,106.25,1.773,1.773,11.289,11.196,Alkali absorption,DBF,Forest,Deciduous,9,19.1,Shanyang
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,7,195,35.5,106.33,35.75,106.25,2.938,2.938,16.121,14.261,Alkali absorption,DBF,Forest,Deciduous,9,19.1,Liaodongli
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,7,195,35.5,106.33,35.75,106.25,1.91,1.91,11.863,10.867,Alkali absorption,DBF,Forest,Deciduous,9,19.1,Shrub
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,7,195,35.5,106.33,35.75,106.25,2.206,2.206,14.388,12.175,Alkali absorption,DBF,Forest,Deciduous,9,19.1,18 years old Pine
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,7,195,35.5,106.33,35.75,106.25,2.206,2.206,13.637,12.426,Alkali absorption,DBF,Forest,Deciduous,9,19.1,13 years old Pine
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,7,195,35.5,106.33,35.75,106.25,2.243,2.243,16.659,15.88,Alkali absorption,DBF,Forest,Deciduous,9,19.1,Grassland
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,7,195,35.5,106.33,35.75,106.25,2.358,2.358,14.662,11.334,Alkali absorption,DBF,Forest,Deciduous,9,19.1,Farmland
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,7,195,35.5,106.33,35.75,106.25,2.415,2.415,14.451,18.5,Alkali absorption,DBF,Forest,Deciduous,9,19.1,25 years old Pine
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,7,201,35.5,106.33,35.75,106.25,1.807,1.807,13.678,11.165,Alkali absorption,DBF,Forest,Deciduous,9,19.1,Shanyang
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,8,217,35.5,106.33,35.75,106.25,2.436,2.436,17.158,10.478,Alkali absorption,DBF,Forest,Deciduous,9,17.4,Shanyang
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,8,225,35.5,106.33,35.75,106.25,2.297,2.297,14.385,10.194,Alkali absorption,DBF,Forest,Deciduous,9,17.4,Shrub
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,8,225,35.5,106.33,35.75,106.25,2.99,2.99,19.366,18.25,Alkali absorption,DBF,Forest,Deciduous,9,17.4,Liaodongli
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,8,225,35.5,106.33,35.75,106.25,2.848,2.848,14.786,13.334,Alkali absorption,DBF,Forest,Deciduous,9,17.4,Farmland
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,8,225,35.5,106.33,35.75,106.25,2.718,2.718,14.502,16.157,Alkali absorption,DBF,Forest,Deciduous,9,17.4,Grassland
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,8,225,35.5,106.33,35.75,106.25,2.41,2.41,13.903,12.873,Alkali absorption,DBF,Forest,Deciduous,9,17.4,13 years old Pine
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,8,225,35.5,106.33,35.75,106.25,1.893,1.893,14.021,13.077,Alkali absorption,DBF,Forest,Deciduous,9,17.4,18 years old Pine
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,8,225,35.5,106.33,35.75,106.25,2.152,2.152,16.146,17.28,Alkali absorption,DBF,Forest,Deciduous,9,17.4,25 years old Pine
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,8,232,35.5,106.33,35.75,106.25,2.686,2.686,19.111,10.01,Alkali absorption,DBF,Forest,Deciduous,9,17.4,Shanyang
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,9,247,35.5,106.33,35.75,106.25,2.449,2.449,16.046,9.98,Alkali absorption,DBF,Forest,Deciduous,9,10.9,Shanyang
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,9,255,35.5,106.33,35.75,106.25,3.22,3.22,18.26,24.04,Alkali absorption,DBF,Forest,Deciduous,9,10.9,Liaodongli
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,9,255,35.5,106.33,35.75,106.25,2.16,2.16,12.608,13.867,Alkali absorption,DBF,Forest,Deciduous,9,10.9,Shrub
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,9,255,35.5,106.33,35.75,106.25,2.66,2.66,12.911,18.906,Alkali absorption,DBF,Forest,Deciduous,9,10.9,18 years old Pine
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,9,255,35.5,106.33,35.75,106.25,2.114,2.114,11.492,19.014,Alkali absorption,DBF,Forest,Deciduous,9,10.9,13 years old Pine
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,9,255,35.5,106.33,35.75,106.25,1.788,1.788,11.583,18.14,Alkali absorption,DBF,Forest,Deciduous,9,10.9,Grassland
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,9,255,35.5,106.33,35.75,106.25,2.27,2.27,12.603,14.411,Alkali absorption,DBF,Forest,Deciduous,9,10.9,Farmland
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,9,255,35.5,106.33,35.75,106.25,2.19,2.19,14.424,14.97,Alkali absorption,DBF,Forest,Deciduous,9,10.9,25 years old Pine
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,9,264,35.5,106.33,35.75,106.25,2.681,2.681,18.216,11.032,Alkali absorption,DBF,Forest,Deciduous,9,10.9,Shanyang
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,10,278,35.5,106.33,35.75,106.25,2.22,2.22,14.714,11.438,Alkali absorption,DBF,Forest,Deciduous,9,6.9,Shanyang
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,10,285,35.5,106.33,35.75,106.25,1.77,1.77,8.279,22.814,Alkali absorption,DBF,Forest,Deciduous,9,6.9,Shrub
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,10,285,35.5,106.33,35.75,106.25,2.55,2.55,16.429,29.39,Alkali absorption,DBF,Forest,Deciduous,9,6.9,Liaodongli
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,10,285,35.5,106.33,35.75,106.25,1.832,1.832,8.846,21.662,Alkali absorption,DBF,Forest,Deciduous,9,6.9,Farmland
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,10,285,35.5,106.33,35.75,106.25,1.38,1.38,9.084,32.084,Alkali absorption,DBF,Forest,Deciduous,9,6.9,Grassland
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,10,285,35.5,106.33,35.75,106.25,1.812,1.812,9.094,26.073,Alkali absorption,DBF,Forest,Deciduous,9,6.9,13 years old Pine
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,10,285,35.5,106.33,35.75,106.25,2.44,2.44,9.698,26.426,Alkali absorption,DBF,Forest,Deciduous,9,6.9,18 years old Pine
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,10,285,35.5,106.33,35.75,106.25,2.34,2.34,12.7,18.93,Alkali absorption,DBF,Forest,Deciduous,9,6.9,25 years old Pine
China,CN-NLM,Ningxia Liupan Mountain,2495,2001,10,293,35.5,106.33,35.75,106.25,1.341,1.341,13.177,20.544,Alkali absorption,DBF,Forest,Deciduous,9,6.9,Shanyang
Belgium,BE-DIF,De Inslag Forest,2844,2001,9,248,51.3,4.52,51.25,4.75,2.474,2.565,,,IRGA,ENF,Forest,Evergreen,9,13.5,Pine rhodo
Belgium,BE-DIF,De Inslag Forest,2844,2001,9,250,51.3,4.52,51.25,4.75,4.103,4.254,,,IRGA,ENF,Forest,Evergreen,9,13.5,Oak Rhodo
Belgium,BE-DIF,De Inslag Forest,2844,2001,9,251,51.3,4.52,51.25,4.75,2.373,2.46,,,IRGA,ENF,Forest,Evergreen,9,13.5,Pine grass
Belgium,BE-DIF,De Inslag Forest,2844,2001,9,251,51.3,4.52,51.25,4.75,3.46,3.587,,,IRGA,ENF,Forest,Evergreen,9,13.5,Oak end
Belgium,BE-DIF,De Inslag Forest,2844,2001,9,252,51.3,4.52,51.25,4.75,3.459,3.586,,,IRGA,ENF,Forest,Evergreen,9,13.5,Oak no understorey
Belgium,BE-DIF,De Inslag Forest,2844,2001,9,255,51.3,4.52,51.25,4.75,1.687,1.749,,,IRGA,ENF,Forest,Evergreen,9,13.5,Pine no understorey
Belgium,BE-DIF,De Inslag Forest,2844,2001,9,266,51.3,4.52,51.25,4.75,3.548,3.678,,,IRGA,ENF,Forest,Evergreen,9,13.5,Oak Rhodo
Belgium,BE-DIF,De Inslag Forest,2844,2001,9,267,51.3,4.52,51.25,4.75,1.822,1.889,,,IRGA,ENF,Forest,Evergreen,9,13.5,Pine grass
Belgium,BE-DIF,De Inslag Forest,2844,2001,9,267,51.3,4.52,51.25,4.75,2.514,2.606,,,IRGA,ENF,Forest,Evergreen,9,13.5,Oak end
Belgium,BE-DIF,De Inslag Forest,2844,2001,12,339,51.3,4.52,51.25,4.75,0.799,0.828,,,IRGA,ENF,Forest,Evergreen,9,2.8,Pine grass
Belgium,BE-DIF,De Inslag Forest,2844,2001,12,340,51.3,4.52,51.25,4.75,1.483,1.537,,,IRGA,ENF,Forest,Evergreen,9,2.8,Pine rhodo
Belgium,BE-DIF,De Inslag Forest,2844,2001,12,340,51.3,4.52,51.25,4.75,1.474,1.528,,,IRGA,ENF,Forest,Evergreen,9,2.8,Oak end
Belgium,BE-DIF,De Inslag Forest,2844,2001,12,344,51.3,4.52,51.25,4.75,0.857,0.888,,,IRGA,ENF,Forest,Evergreen,9,2.8,Oak no understorey
Belgium,BE-DIF,De Inslag Forest,2844,2001,12,345,51.3,4.52,51.25,4.75,0.523,0.542,,,IRGA,ENF,Forest,Evergreen,9,2.8,Pine no understorey
Belgium,BE-DIF,De Inslag Forest,2844,2001,12,352,51.3,4.52,51.25,4.75,1.328,1.376,,,IRGA,ENF,Forest,Evergreen,9,2.8,Oak Rhodo
Belgium,BE-DIF,De Inslag Forest,2844,2001,12,353,51.3,4.52,51.25,4.75,0.714,0.74,,,IRGA,ENF,Forest,Evergreen,9,2.8,Pine rhodo
Belgium,BE-DIF,De Inslag Forest,2844,2001,12,354,51.3,4.52,51.25,4.75,1.08,1.119,,,IRGA,ENF,Forest,Evergreen,9,2.8,Oak end
Belgium,BE-DIF,De Inslag Forest,2844,2001,12,355,51.3,4.52,51.25,4.75,0.57,0.59,,,IRGA,ENF,Forest,Evergreen,9,2.8,Pine grass
Belgium,BE-DIF,De Inslag Forest,3208,2001,4,105,51.3,4.52,51.25,4.75,0.675,0.699,9.882,21.875,IRGA,DBF,Forest,Deciduous,9,8.6,Pine and Prunus
Belgium,BE-DIF,De Inslag Forest,3208,2001,4,107,51.3,4.52,51.25,4.75,0.443,0.459,9.882,21.875,IRGA,DBF,Forest,Deciduous,9,8.6,Oak and end
Belgium,BE-DIF,De Inslag Forest,3208,2001,4,109,51.3,4.52,51.25,4.75,0.882,0.914,9.882,21.875,IRGA,DBF,Forest,Deciduous,9,8.6,Pine and Molina
