StudyNumber,Country,SiteName,SiteID,RS_Paper,RS_Norm,Measure_Year,Measure_Season,Measure_Month,Measure_DOY,Lat_Original,Long_Original,Tsoil(C),SoilMoisture(%),TimeLable,MiddleClimate,MiddleVegType,Meas_Method,Comments
4252,China,CN-Lan,CN-Lan,,0.36703,2006,Summer,6,171,24.35,121.25,17.818,,15,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.275791,2006,Summer,6,171,24.35,121.25,17,,4,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.378434,2006,Summer,6,171,24.35,121.25,17.818,,16,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.268533,2006,Summer,6,171,24.35,121.25,16.955,,5,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.390876,2006,Summer,6,171,24.35,121.25,17.82,,17,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.268533,2006,Summer,6,171,24.35,121.25,19.909,,6,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.413686,2006,Summer,6,171,24.35,121.25,17.773,,18,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.293416,2006,Summer,6,171,24.35,121.25,16.863,,7,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.358735,2006,Summer,6,171,24.35,121.25,17.726,,19,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.290306,2006,Summer,6,171,24.35,121.25,16.863,,8,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.346293,2006,Summer,6,171,24.35,121.25,17.636,,20,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.372214,2006,Summer,6,171,24.35,121.25,16.865,,9,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.334889,2006,Summer,6,171,24.35,121.25,17.591,,21,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.358735,2006,Summer,6,172,24.35,121.25,17.363,,1,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.484189,2006,Summer,6,172,24.35,121.25,17.51,,13,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.413686,2006,Summer,6,172,24.35,121.25,17.055,,10,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.499741,2006,Summer,6,172,24.35,121.25,17.428,,22,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.438569,2006,Summer,6,172,24.35,121.25,17.146,,11,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.510109,2006,Summer,6,172,24.35,121.25,17.384,,23,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.487299,2006,Summer,6,172,24.35,121.25,17.294,,24,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.463453,2006,Summer,6,172,24.35,121.25,17.328,,12,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.352514,2006,Summer,6,172,24.35,121.25,17.273,,2,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.499741,2006,Summer,6,172,24.35,121.25,17.646,,14,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.340073,2006,Summer,6,172,24.35,121.25,17.229,,3,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.623121,2006,Summer,6,172,24.35,121.25,17.647,,15,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.333852,2006,Summer,6,172,24.35,121.25,17.095,,4,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.552618,2006,Summer,6,172,24.35,121.25,17.648,,16,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.331778,2006,Summer,6,172,24.35,121.25,17.095,,5,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.499741,2006,Summer,6,172,24.35,121.25,17.646,,17,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.340073,2006,Summer,6,172,24.35,121.25,16.96,,6,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.524624,2006,Summer,6,172,24.35,121.25,17.605,,18,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.376361,2006,Summer,6,172,24.35,121.25,16.917,,7,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.549508,2006,Summer,6,172,24.35,121.25,17.56,,19,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.371177,2006,Summer,6,172,24.35,121.25,16.917,,8,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.517367,2006,Summer,6,172,24.35,121.25,17.516,,20,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.395023,2006,Summer,6,172,24.35,121.25,17.009,,9,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.521514,2006,Summer,6,172,24.35,121.25,17.472,,21,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.018144,2006,Summer,6,173,24.35,121.25,17.144,,1,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.193364,2006,Summer,6,173,24.35,121.25,17.278,,13,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.119751,2006,Summer,6,173,24.35,121.25,16.922,,10,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.119751,2006,Summer,6,173,24.35,121.25,17.233,,22,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.107309,2006,Summer,6,173,24.35,121.25,17.056,,11,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.119751,2006,Summer,6,173,24.35,121.25,17.144,,23,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.119751,2006,Summer,6,173,24.35,121.25,17.1,,24,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.158113,2006,Summer,6,173,24.35,121.25,17.189,,12,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.880249,2006,Summer,6,173,24.35,121.25,17.1,,2,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.223432,2006,Summer,6,173,24.35,121.25,17.367,,14,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.920684,2006,Summer,6,173,24.35,121.25,17.011,,3,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.312597,2006,Summer,6,173,24.35,121.25,17.411,,15,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.950752,2006,Summer,6,173,24.35,121.25,16.922,,4,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.156039,2006,Summer,6,173,24.35,121.25,17.411,,16,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.882322,2006,Summer,6,173,24.35,121.25,16.878,,5,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.287714,2006,Summer,6,173,24.35,121.25,17.41,,17,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.911353,2006,Summer,6,173,24.35,121.25,16.833,,6,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.141524,2006,Summer,6,173,24.35,121.25,17.41,,18,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.98704,2006,Summer,6,173,24.35,121.25,16.833,,7,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.235874,2006,Summer,6,173,24.35,121.25,17.41,,19,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.950752,2006,Summer,6,173,24.35,121.25,16.833,,8,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.152929,2006,Summer,6,173,24.35,121.25,17.367,,20,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.997408,2006,Summer,6,173,24.35,121.25,16.922,,9,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.085537,2006,Summer,6,173,24.35,121.25,17.322,,21,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.118714,2006,Summer,6,174,24.35,121.25,17.087,,1,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.228616,2006,Summer,6,174,24.35,121.25,17.382,,13,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.170555,2006,Summer,6,174,24.35,121.25,16.947,,10,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.240021,2006,Summer,6,174,24.35,121.25,17.242,,22,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.216174,2006,Summer,6,174,24.35,121.25,17.077,,11,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.194401,2006,Summer,6,174,24.35,121.25,17.198,,23,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.18196,2006,Summer,6,174,24.35,121.25,17.109,,24,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.216174,2006,Summer,6,174,24.35,121.25,17.208,,12,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.161223,2006,Summer,6,174,24.35,121.25,17.042,,2,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.194401,2006,Summer,6,174,24.35,121.25,17.425,,14,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.130119,2006,Summer,6,174,24.35,121.25,16.998,,3,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.335407,2006,Summer,6,174,24.35,121.25,17.424,,15,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.106273,2006,Summer,6,174,24.35,121.25,16.909,,4,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.291861,2006,Summer,6,174,24.35,121.25,17.467,,16,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.075168,2006,Summer,6,174,24.35,121.25,16.9,,5,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.432867,2006,Summer,6,174,24.35,121.25,17.466,,17,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.063764,2006,Summer,6,174,24.35,121.25,16.819,,6,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.467081,2006,Summer,6,174,24.35,121.25,17.465,,18,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.151892,2006,Summer,6,174,24.35,121.25,16.818,,7,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.301192,2006,Summer,6,174,24.35,121.25,17.42,,19,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.086573,2006,Summer,6,174,24.35,121.25,16.818,,8,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.246242,2006,Summer,6,174,24.35,121.25,17.332,,20,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.130119,2006,Summer,6,174,24.35,121.25,16.817,,9,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.170555,2006,Summer,6,174,24.35,121.25,17.287,,21,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.230689,2006,Summer,6,175,24.35,121.25,16.912,,1,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.339554,2006,Summer,6,175,24.35,121.25,16.912,,13,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.30534,2006,Summer,6,175,24.35,121.25,16.601,,10,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.468637,2006,Summer,6,175,24.35,121.25,17.133,,22,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.347849,2006,Summer,6,175,24.35,121.25,16.734,,11,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.399171,2006,Summer,6,175,24.35,121.25,17.133,,23,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.4479,2006,Summer,6,175,24.35,121.25,17.133,,24,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.458787,2006,Summer,6,175,24.35,121.25,16.74,,12,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.202696,2006,Summer,6,175,24.35,121.25,16.779,,2,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.26283,2006,Summer,6,175,24.35,121.25,16.91,,14,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.147745,2006,Summer,6,175,24.35,121.25,16.734,,3,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.982893,2006,Summer,6,175,24.35,121.25,17.044,,15,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.132193,2006,Summer,6,175,24.35,121.25,16.69,,4,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.480041,2006,Summer,6,175,24.35,121.25,17.133,,16,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.147745,2006,Summer,6,175,24.35,121.25,16.601,,5,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.468637,2006,Summer,6,175,24.35,121.25,17.177,,17,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.169518,2006,Summer,6,175,24.35,121.25,16.558,,6,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.327631,2006,Summer,6,175,24.35,121.25,17.177,,18,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.268015,2006,Summer,6,175,24.35,121.25,16.558,,7,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.226024,2006,Summer,6,175,24.35,121.25,17.177,,19,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.18507,2006,Summer,6,175,24.35,121.25,16.558,,8,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.294453,2006,Summer,6,175,24.35,121.25,17.177,,20,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,1.264904,2006,Summer,6,175,24.35,121.25,16.558,,9,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.361846,2006,Summer,6,175,24.35,121.25,17.133,,21,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.22395,2006,Summer,6,176,24.35,121.25,17.177,,1,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.518403,2006,Summer,6,176,24.35,121.25,17.354,,13,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.6169,2006,Summer,6,176,24.35,121.25,17.309,,10,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.481078,2006,Summer,6,176,24.35,121.25,17.27,,22,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.546397,2006,Summer,6,176,24.35,121.25,17.309,,11,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.481078,2006,Summer,6,176,24.35,121.25,17.232,,23,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.481078,2006,Summer,6,176,24.35,121.25,17.188,,24,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.481078,2006,Summer,6,176,24.35,121.25,17.354,,12,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.211509,2006,Summer,6,176,24.35,121.25,17.221,,2,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.49352,2006,Summer,6,176,24.35,121.25,17.354,,14,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.239502,2006,Summer,6,176,24.35,121.25,17.211,,3,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.49352,2006,Summer,6,176,24.35,121.25,17.354,,15,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.199067,2006,Summer,6,176,24.35,121.25,17.211,,4,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.514256,2006,Summer,6,176,24.35,121.25,17.354,,16,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.233281,2006,Summer,6,176,24.35,121.25,17.211,,5,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.552618,2006,Summer,6,176,24.35,121.25,17.354,,17,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.199067,2006,Summer,6,176,24.35,121.25,17.265,,6,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.481078,2006,Summer,6,176,24.35,121.25,17.354,,18,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.236392,2006,Summer,6,176,24.35,121.25,17.265,,7,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.518403,2006,Summer,6,176,24.35,121.25,17.354,,19,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.297564,2006,Summer,6,176,24.35,121.25,17.265,,8,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.481078,2006,Summer,6,176,24.35,121.25,17.32,,20,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.518403,2006,Summer,6,176,24.35,121.25,17.309,,9,Cf,MF,IRGA,
4252,China,CN-Lan,CN-Lan,,0.481078,2006,Summer,6,176,24.35,121.25,17.276,,21,Cf,MF,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.004,0.09,1997,Summer,6,172,74.5,-20.5,,,2,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.006,0.136,1997,Summer,6,172,74.5,-20.5,,,4,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.005,0.113,1997,Summer,6,172,74.5,-20.5,,,6,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.004,0.095,1997,Summer,6,172,74.5,-20.5,,,8,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.004,0.111,1997,Summer,6,172,74.5,-20.5,,,10,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.002,0.065,1997,Summer,6,172,74.5,-20.5,,,13,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.007,0.179,1997,Summer,6,172,74.5,-20.5,,,15,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.005,0.113,1997,Summer,6,172,74.5,-20.5,,,16,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.007,0.168,1997,Summer,6,172,74.5,-20.5,,,18,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.005,0.115,1997,Summer,6,172,74.5,-20.5,,,20,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.004,0.102,1997,Summer,6,172,74.5,-20.5,,,22,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.004,0.104,1997,Summer,6,172,74.5,-20.5,,,24,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.037,0.84,1997,Summer,7,183,74.5,-20.5,,,2,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.041,0.931,1997,Summer,7,183,74.5,-20.5,,,4,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.039,0.886,1997,Summer,7,183,74.5,-20.5,,,6,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.044,1,1997,Summer,7,183,74.5,-20.5,,,8,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.055,1.25,1997,Summer,7,183,74.5,-20.5,,,10,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.08,1.818,1997,Summer,7,183,74.5,-20.5,,,13,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.085,1.931,1997,Summer,7,183,74.5,-20.5,,,15,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.093,2.113,1997,Summer,7,183,74.5,-20.5,,,16,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.09,2.045,1997,Summer,7,183,74.5,-20.5,,,18,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.08,1.818,1997,Summer,7,183,74.5,-20.5,,,20,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.079,1.795,1997,Summer,7,183,74.5,-20.5,,,22,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.057,1.295,1997,Summer,7,183,74.5,-20.5,,,24,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,-0.002,-0.056,1999,Summer,6,172,74.5,-20.5,,,2,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.001,0.04,1999,Summer,6,172,74.5,-20.5,,,4,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.002,0.045,1999,Summer,6,172,74.5,-20.5,,,6,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.002,0.05,1999,Summer,6,172,74.5,-20.5,,,8,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.001,0.036,1999,Summer,6,172,74.5,-20.5,,,10,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.006,0.156,1999,Summer,6,172,74.5,-20.5,,,13,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.002,0.045,1999,Summer,6,172,74.5,-20.5,,,15,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.002,0.047,1999,Summer,6,172,74.5,-20.5,,,16,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.001,0.04,1999,Summer,6,172,74.5,-20.5,,,18,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.005,0.113,1999,Summer,6,172,74.5,-20.5,,,20,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.004,0.102,1999,Summer,6,172,74.5,-20.5,,,22,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.002,0.065,1999,Summer,6,172,74.5,-20.5,,,24,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.046,1.045,1999,Summer,7,190,74.5,-20.5,,,2,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.051,1.159,1999,Summer,7,190,74.5,-20.5,,,4,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.056,1.272,1999,Summer,7,190,74.5,-20.5,,,6,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.047,1.068,1999,Summer,7,190,74.5,-20.5,,,8,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.044,1,1999,Summer,7,190,74.5,-20.5,,,10,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.048,1.09,1999,Summer,7,190,74.5,-20.5,,,13,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.058,1.318,1999,Summer,7,190,74.5,-20.5,,,15,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.068,1.545,1999,Summer,7,190,74.5,-20.5,,,16,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.053,1.204,1999,Summer,7,190,74.5,-20.5,,,18,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.055,1.25,1999,Summer,7,190,74.5,-20.5,,,20,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.059,1.34,1999,Summer,7,190,74.5,-20.5,,,22,E,SH,IRGA,
4286,Denmark,Zackenberg,DK-ZAC,0.051,1.17,1999,Summer,7,190,74.5,-20.5,,,24,E,SH,IRGA,
4303,Canada,Saskatchewan,Saskat,,4.458269,2004,Summer,8,213,54,-105.6,9.5,,1,Df,EF,IRGA,
4303,Canada,Saskatchewan,Saskat,,3.525143,2004,Summer,8,213,54,-105.6,9.7,,13,Df,EF,IRGA,
4303,Canada,Saskatchewan,Saskat,,4.385692,2004,Summer,8,213,54,-105.6,9.49,,1,Df,EF,IRGA,
4303,Canada,Saskatchewan,Saskat,,3.628823,2004,Summer,8,213,54,-105.6,9.71,,13,Df,EF,IRGA,
4303,Canada,Saskatchewan,Saskat,,3.442198,2004,Summer,8,213,54,-105.6,9.3,,10,Df,EF,IRGA,
4303,Canada,Saskatchewan,Saskat,,4.800415,2004,Summer,8,213,54,-105.6,10.6,,22,Df,EF,IRGA,
4303,Canada,Saskatchewan,Saskat,,3.452566,2004,Summer,8,213,54,-105.6,9.4,,10,Df,EF,IRGA,
4303,Canada,Saskatchewan,Saskat,,4.727838,2004,Summer,8,213,54,-105.6,10,,22,Df,EF,IRGA,
4303,Canada,Saskatchewan,Saskat,,3.462934,2004,Summer,8,213,54,-105.6,9.45,,11,Df,EF,IRGA,
4303,Canada,Saskatchewan,Saskat,,4.686366,2004,Summer,8,213,54,-105.6,9.91,,23,Df,EF,IRGA,
4303,Canada,Saskatchewan,Saskat,,3.48056,2004,Summer,8,213,54,-105.6,9.5,,11,Df,EF,IRGA,
4303,Canada,Saskatchewan,Saskat,,4.624158,2004,Summer,8,213,54,-105.6,9.9,,23,Df,EF,IRGA,
4303,Canada,Saskatchewan,Saskat,,3.48367,2004,Summer,8,213,54,-105.6,9.51,,12,Df,EF,IRGA,
4303,Canada,Saskatchewan,Saskat,,4.510109,2004,Summer,8,213,54,-105.6,9.59,,24,Df,EF,IRGA,
4303,Canada,Saskatchewan,Saskat,,3.48367,2004,Summer,8,213,54,-105.6,9.61,,12,Df,EF,IRGA,
4303,Canada,Saskatchewan,Saskat,,4.354588,2004,Summer,8,213,54,-105.6,9.5,,2,Df,EF,IRGA,
4303,Canada,Saskatchewan,Saskat,,3.784344,2004,Summer,8,213,54,-105.6,9.9,,14,Df,EF,IRGA,
4303,Canada,Saskatchewan,Saskat,,4.333852,2004,Summer,8,213,54,-105.6,9.5,,2,Df,EF,IRGA,
4303,Canada,Saskatchewan,Saskat,,3.950233,2004,Summer,8,213,54,-105.6,10,,14,Df,EF,IRGA,
4303,Canada,Saskatchewan,Saskat,,4.333852,2004,Summer,8,213,54,-105.6,9.3,,3,Df,EF,IRGA,
4303,Canada,Saskatchewan,Saskat,,4.053914,2004,Summer,8,213,54,-105.6,10.2,,15,Df,EF,IRGA,
4303,Canada,Saskatchewan,Saskat,,4.250907,2004,Summer,8,213,54,-105.6,9.2,,3,Df,EF,IRGA,
4303,Canada,Saskatchewan,Saskat,,4.053914,2004,Summer,8,213,54,-105.6,10.4,,15,Df,EF,IRGA,
4303,Canada,Saskatchewan,Saskat,,4.34422,2004,Summer,8,213,54,-105.6,9.1,,4,Df,EF,IRGA,
4303,Canada,Saskatchewan,Saskat,,4.167963,2004,Summer,8,213,54,-105.6,10.6,,16,Df,EF,IRGA,
4303,Canada,Saskatchewan,Saskat,,4.219803,2004,Summer,8,213,54,-105.6,9,,4,Df,EF,IRGA,
4303,Canada,Saskatchewan,Saskat,,4.282011,2004,Summer,8,213,54,-105.6,10.69,,16,Df,EF,IRGA,
4303,Canada,Saskatchewan,Saskat,,4.136858,2004,Summer,8,213,54,-105.6,8.81,,5,Df,EF,IRGA,
4303,Canada,Saskatchewan,Saskat,,4.375324,2004,Summer,8,213,54,-105.6,10.79,,17,Df,EF,IRGA,
4303,Canada,Saskatchewan,Saskat,,4.167963,2004,Summer,8,213,54,-105.6,8.81,,5,Df,EF,IRGA,
4303,Canada,Saskatchewan,Saskat,,4.39606,2004,Summer,8,213,54,-105.6,10.88,,17,Df,EF,IRGA,
4303,Canada,Saskatchewan,Saskat,,4.147227,2004,Summer,8,213,54,-105.6,8.7,,6,Df,EF,IRGA,
4303,Canada,Saskatchewan,Saskat,,4.4479,2004,Summer,8,213,54,-105.6,10.99,,18,Df,EF,IRGA,
4303,Canada,Saskatchewan,Saskat,,4.012442,2004,Summer,8,213,54,-105.6,8.7,,6,Df,EF,IRGA,
